geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,madrid_hdbscan_5_5
POINT (-3.732609 40.3964262),Empanadas y Buñuelos Romo,convenience,,,,,,,,,,,,-3.732609,40.3964262,-415514,4496930,empanadas y buñuelos romo,504
POINT (-3.732959 40.3961668),Productos Rumanos,convenience,,,,,,,,,,,,-3.732959,40.3961668,-415553,4496901,productos rumanos,504
POINT (-3.7330583 40.3960933),Cafetería Musical,,restaurant,,,,,,,,,,,-3.7330583,40.3960933,-415564,4496893,cafetería musical,504
POINT (-3.7327981 40.3960494),Alistano,,restaurant,,,,,,,,,,,-3.7327981,40.3960494,-415535,4496888,alistano,504
POINT (-3.7325835 40.3959166),Chapa y Pintura,car_repair,,,,,,,,,,,,-3.7325835,40.3959166,-415511,4496873,chapa y pintura,504
POINT (-3.7319693 40.3963527),Entre Nenúfares,nutrition_supplements,,,,,,,,,,,,-3.7319693,40.3963527,-415443,4496922,entre nenúfares,504
POINT (-3.7323689 40.3963394),Ritual,,pub,,,,,,,,,,,-3.7323689,40.3963394,-415487,4496921,ritual,504
POINT (-3.732145 40.3965233),Vaiven,,cafe,,,,,,,,,,,-3.732145,40.3965233,-415462,4496941,vaiven,504
POINT (-3.7316729 40.3969124),Fast & Good Comida a domicilio,,fast_food,,,,,,,,,,,-3.7316729,40.3969124,-415410,4496984,fast & good comida a domicilio,504
POINT (-3.7338045 40.3955845),,convenience,,,,,,,,,,,,-3.7338045,40.3955845,-415647,4496836,,504
POINT (-3.7338249 40.3955214),El Patio Azul Bazar,convenience,,,,,,,,,,,,-3.7338249,40.3955214,-415649,4496829,el patio azul bazar,504
POINT (-3.7341291 40.3949774),El Chrif,greengrocer,,,,,,,,,,,,-3.7341291,40.3949774,-415683,4496769,el chrif,504
POINT (-3.7334989 40.3957603),Frutas Selectas,greengrocer,,,,,,,,,,,,-3.7334989,40.3957603,-415613,4496856,frutas selectas,504
POINT (-3.7334887 40.3955379),El Ranchito,,restaurant,,,,,,,,,,colombian,-3.7334887,40.3955379,-415612,4496831,el ranchito,504
POINT (-3.6911892 40.4287454),Patio Siete,,restaurant,,,,,Calle de Fortuny,7,28010,,,regional;international,-3.6911892,40.4287454,-410903,4500528,patio siete,712
POINT (-3.7628904 40.3912601),Papelería,stationery,,,,,,,,,,,,-3.7628904,40.3912601,-418885,4496355,papelería,266
POINT (-3.6995782 40.4596514),Mulan,clothes,,,,,,,,,,,,-3.6995782,40.4596514,-411837,4503968,mulan,920
POINT (-3.6868808 40.3861144),Las tapas de bacalao,,restaurant,,,,,,,,,,,-3.6868808,40.3861144,-410424,4495782,las tapas de bacalao,299
POINT (-3.6867382 40.3862005),Alimentación,convenience,,,,,,,,,,,,-3.6867382,40.3862005,-410408,4495792,alimentación,299
POINT (-3.6869723 40.3860498),Alimentación,convenience,,,,,,,,,,,,-3.6869723,40.3860498,-410434,4495775,alimentación,299
POINT (-3.6872135 40.3858871),Riggersa,,,,,architect,,,,,,,,-3.6872135,40.3858871,-410461,4495757,riggersa,299
POINT (-3.6579837 40.3932312),Shanty Town,,pub,,,,,Calle Josefa Díaz,4,28038,,,,-3.6579837,40.3932312,-407207,4496574,shanty town,611
POINT (-3.7090297 40.4725252),MAE Recovery,computer,,,,,,Calle de Ribadavia,25,28029,Apple Store,,,-3.7090297,40.4725252,-412889,4505402,mae recovery,449
POINT (-3.762943 40.3912924),,hairdresser,,,,,,,,,,,,-3.762943,40.3912924,-418891,4496359,,266
POINT (-3.7629111 40.391242),Farmacia y Ortodoncia,,pharmacy,,,,,,,,,,,-3.7629111,40.391242,-418887,4496353,farmacia y ortodoncia,266
POINT (-3.7325573 40.4123218),Katy's Hair,hairdresser,,,,,,Paseo de Extremadura,92,,,,,-3.7325573,40.4123218,-415508,4498700,katy's hair,452
POINT (-3.6358408 40.3767428),,,post_box,,,,,,,,,Correos,,-3.6358408,40.3767428,-404742,4494739,,61
POINT (-3.7085574 40.4162467),Bar Gyoza Go!,,restaurant,,,,,Plaza del Comandante Las Morenas,5,28013,,,,-3.7085574,40.4162467,-412837,4499137,bar gyoza go!,1225
POINT (-3.7093234 40.4120648),El Mono Bikers & Beer bar,,pub,,,,,Calle de la Cava Alta,19,,,,,-3.7093234,40.4120648,-412922,4498671,el mono bikers & beer bar,1179
POINT (-3.7079784 40.428868),,,cafe,,,,,Calle del Acuerdo,31,,,,,-3.7079784,40.428868,-412772,4500542,,1102
POINT (-3.6129601 40.3719963),Corner,,restaurant,,,,,,,,,,,-3.6129601,40.3719963,-402195,4494211,corner,71
POINT (-3.6962852 40.4260633),Natif Cafe y Cocina,,cafe,,,,,,,,,,breakfast;coffee_shop,-3.6962852,40.4260633,-411470,4500229,natif cafe y cocina,1087
POINT (-3.6367099 40.3771472),Belcar,car_repair,,,,,,,,,,,,-3.6367099,40.3771472,-404839,4494784,belcar,61
POINT (-3.6369085 40.3780932),Discarlux,butcher,,,,,,Calle del Tranvía a las Canteras de Monte Viejo,14,,,,,-3.6369085,40.3780932,-404861,4494889,discarlux,61
POINT (-3.6935612 40.4125463),Caixabank,,atm,,,,,,,,Caixabank,Caixabank,,-3.6935612,40.4125463,-411167,4498725,caixabank,1072
POINT (-3.6126682 40.3724064),Tricicle,,restaurant,,,,,,,,,,,-3.6126682,40.3724064,-402162,4494256,tricicle,71
POINT (-3.7031497 40.4152635),Oysho,clothes,,,,,,,,,Oysho,,,-3.7031497,40.4152635,-412235,4499027,oysho,1247
POINT (-3.6990227 40.4151233),Decadente,,restaurant,,,,,,,,,,,-3.6990227,40.4151233,-411775,4499012,decadente,1214
POINT (-3.6359947 40.376734),,,post_office,,,,,,,,,Correos,,-3.6359947,40.376734,-404759,4494738,,61
POINT (-3.6360286 40.3767479),Correos,collector,,,,,,,,,,Correos,,-3.6360286,40.3767479,-404763,4494740,correos,61
POINT (-3.6954945 40.4234278),Scotch & Soda,clothes,,,,,,,,,Scotch & Soda,,,-3.6954945,40.4234278,-411382,4499936,scotch & soda,1183
POINT (-3.6957036 40.4221925),Padrino,,pub,,,,,,,,,,,-3.6957036,40.4221925,-411406,4499798,padrino,1183
POINT (-3.6957782 40.4216077),Supercor,supermarket,,,,,,Calle del Barquillo,15,,Supercor,,,-3.6957782,40.4216077,-411414,4499733,supercor,1183
POINT (-3.6360366 40.3767256),,,atm,,,,,,,,,Euro Automatic Cash,,-3.6360366,40.3767256,-404764,4494737,,61
POINT (-3.6005491 40.425546),Madrid vertical,,,,,,sports_centre,Calle de Sofía,34,,,,,-3.6005491,40.425546,-400813,4500172,madrid vertical,219
POINT (-3.6502793 40.4264969),Tabacos Timbre,tobacco,,,,,,,,,,,,-3.6502793,40.4264969,-406349,4500278,tabacos timbre,305
POINT (-3.7528796 40.3729351),Covenland,outpost,,,,,,,,,,,,-3.7528796,40.3729351,-417771,4494315,covenland,518
POINT (-3.75323 40.3725186),Gestoria MJ,,,,,financial_advisor,,,,,,,,-3.75323,40.3725186,-417810,4494269,gestoria mj,518
POINT (-3.7533378 40.3724758),Estudio L,,,,,architect,,,,,,,,-3.7533378,40.3724758,-417822,4494264,estudio l,518
POINT (-3.7534561 40.3724157),Exclusivas Rizos S.L.,perfumery,,,,,,,,,,,,-3.7534561,40.3724157,-417835,4494257,exclusivas rizos s.l.,518
POINT (-3.7533628 40.3722373),Boutique Ana,clothes,,,,,,,,,,,,-3.7533628,40.3722373,-417824,4494237,boutique ana,518
POINT (-3.7527919 40.3719522),Amazon Hub Locker,,parcel_locker,,,,,,,,Amazon Hub,,,-3.7527919,40.3719522,-417761,4494206,amazon hub locker,518
POINT (-3.6996757 40.4598187),Alpes,,,,,travel_agent,,,,,,,,-3.6996757,40.4598187,-411848,4503987,alpes,920
POINT (-3.6576394 40.3933532),PizzaKore,,restaurant,,,,,,,,,,,-3.6576394,40.3933532,-407168,4496588,pizzakore,611
POINT (-3.6881755 40.4221452),Liu Jo,clothes,,,,,,,,,Liu Jo,,,-3.6881755,40.4221452,-410568,4499793,liu jo,913
POINT (-3.6882466 40.4217399),Malababa,fashion_accessories,,,,,,,,,,,,-3.6882466,40.4217399,-410576,4499748,malababa,913
POINT (-3.6883928 40.4207883),,alcohol,,,,,,,,,Johnnie Walker,,,-3.6883928,40.4207883,-410592,4499642,,913
POINT (-3.7089122 40.4125147),La Taba,,restaurant,,,,,Calle de la Cava Baja,19,28005,,,spanish;regional,-3.7089122,40.4125147,-412876,4498721,la taba,1179
POINT (-3.6106671 40.3688456),fisiorehabilitación Vallecas,,,,physiotherapist,,,,,,,,,-3.6106671,40.3688456,-401939,4493860,fisiorehabilitación vallecas,71
POINT (-3.6120239 40.3693909),Churrería Montesol,,fast_food,,,,,,,,,,churro,-3.6120239,40.3693909,-402091,4493921,churrería montesol,71
POINT (-3.6360529 40.3767257),CityPaq,,parcel_locker,,,,,,,,CityPaq,Correos,,-3.6360529,40.3767257,-404765,4494737,citypaq,61
POINT (-3.708877 40.4781909),Loira,deli,,,,,,Avenida de Monforte de Lemos,117,28029,,,,-3.708877,40.4781909,-412872,4506032,loira,468
POINT (-3.6349463 40.3767513),Cafetería Correos,,restaurant,,,,,,,,,,,-3.6349463,40.3767513,-404642,4494740,cafetería correos,61
POINT (-3.7032096 40.4147028),From Madrid with Love,gift,,,,,,,,,,,,-3.7032096,40.4147028,-412241,4498965,from madrid with love,1247
POINT (-3.7040631 40.4194856),MU! El Placer de la Carne,,restaurant,,,,,Calle de Chinchilla,3,28013,,,argentinian,-3.7040631,40.4194856,-412336,4499497,mu! el placer de la carne,1156
POINT (-3.7085499 40.4161273),Las Muns,,fast_food,,,,,,,,,,,-3.7085499,40.4161273,-412836,4499123,las muns,1225
POINT (-3.6006045 40.4259765),Andy Cafeteria Bar Fusión,,cafe,,,,,Calle de Sofía,38,28022,,,,-3.6006045,40.4259765,-400819,4500220,andy cafeteria bar fusión,219
POINT (-3.7096881 40.3947329),Mesón Restaurante,,restaurant,,,,,,,,,,,-3.7096881,40.3947329,-412962,4496742,mesón restaurante,569
POINT (-3.7097316 40.3947568),Bar Tío Teo,,pub,,,,,,,,,,,-3.7097316,40.3947568,-412967,4496744,bar tío teo,569
POINT (-3.6360551 40.3764194),Euritmia gimnasia rítmica,,,,,,fitness_centre,,,,,,,-3.6360551,40.3764194,-404766,4494703,euritmia gimnasia rítmica,61
POINT (-3.702717 40.4267493),Alphaville Sport,clothes,,,,,,Calle de Velarde,7,28004,,,,-3.702717,40.4267493,-412186,4500306,alphaville sport,1338
POINT (-3.7075261 40.4296076),Raw acai,,fast_food,,,,,,,,,,juice,-3.7075261,40.4296076,-412722,4500624,raw acai,1102
POINT (-3.702562 40.4268051),,vacant,,,,,,Calle de Velarde,12,28004,,,,-3.702562,40.4268051,-412169,4500312,,1338
POINT (-3.7058375 40.4217843),"Mamá, es el Último Tattoo",tattoo,,,,,,,,,,,,-3.7058375,40.4217843,-412534,4499753,"mamá, es el último tattoo",1326
POINT (-3.7083633 40.4215682),Don Jamón,,bar,,,,,,,,,,,-3.7083633,40.4215682,-412815,4499729,don jamón,1257
POINT (-3.7083234 40.4215474),Twenty Nine's,,restaurant,,,,,,,,,,,-3.7083234,40.4215474,-412811,4499727,twenty nine's,1257
POINT (-3.6130009 40.3706488),,,taxi,,,,,,,,,,,-3.6130009,40.3706488,-402199,4494061,,71
POINT (-3.7082552 40.418625),HanSo Café 2,,cafe,,,,,,,,,,,-3.7082552,40.418625,-412803,4499401,hanso café 2,1265
POINT (-3.7093584 40.4123529),Taberna La Cava,,bar,,,,,,,,,,,-3.7093584,40.4123529,-412926,4498703,taberna la cava,1179
POINT (-3.7111377 40.3448563),Confecciones Calderon,clothes,,,,,,Calle de Nuestra Señora de Begoña,2,28021,,,,-3.7111377,40.3448563,-413124,4491189,confecciones calderon,131
POINT (-3.7111118 40.3449071),La Paloma,bakery,,,,,,Calle de Villastar,2B,28021,,,,-3.7111118,40.3449071,-413121,4491195,la paloma,131
POINT (-3.6938514 40.4124712),Umami Speciality Coffee,,cafe,,,,,,,,,,,-3.6938514,40.4124712,-411200,4498716,umami speciality coffee,1072
POINT (-3.7111629 40.3447176),Tonos,,pub,,,,,Calle de Villastar,,,,,,-3.7111629,40.3447176,-413127,4491174,tonos,131
POINT (-3.7113687 40.3448146),,,pharmacy,,,,,,,,,,,-3.7113687,40.3448146,-413150,4491185,,131
POINT (-3.7114044 40.3461686),Carovi,,bar,,,,,,,,,,,-3.7114044,40.3461686,-413154,4491335,carovi,131
POINT (-3.7110587 40.345731),Charcutería El Rubio,butcher,,,,,,Calle de la Aladierna,19,28021,,,,-3.7110587,40.345731,-413115,4491287,charcutería el rubio,131
POINT (-3.7120316 40.3461523),La Sirena,supermarket,,,,,,,,,,,,-3.7120316,40.3461523,-413223,4491334,la sirena,131
POINT (-3.7121172 40.346153),Barber shop,hairdresser,,,,,,,,28021,,,,-3.7121172,40.346153,-413233,4491334,barber shop,131
POINT (-3.7090635 40.3463182),Paz,shoes,,,,,,,,28021,,,,-3.7090635,40.3463182,-412893,4491352,paz,131
POINT (-3.7091366 40.3460223),Nova,,bar,,,,,,,28021,,,,-3.7091366,40.3460223,-412901,4491319,nova,131
POINT (-3.7090274 40.345829),Western Union,,money_transfer,,,,,Avenida de la Espinela,,28021,,,,-3.7090274,40.345829,-412889,4491298,western union,131
POINT (-3.7093063 40.3456386),Dragon Telecom,computer,,,,,,,,28021,,,,-3.7093063,40.3456386,-412920,4491276,dragon telecom,131
POINT (-3.7110648 40.3457763),Western Union,,money_transfer,,,,,Calle de la Aladierna,19,28021,,,,-3.7110648,40.3457763,-413116,4491292,western union,131
POINT (-3.7101337 40.3461188),Salon de juego Victory,bookmaker,,,,,,Paseo de Alberto Palacios,,28021,,,,-3.7101337,40.3461188,-413012,4491330,salon de juego victory,131
POINT (-3.7094315 40.3462595),Caixabank,,bank,,,,,Paseo de Alberto Palacios,,28021,Caixabank,,,-3.7094315,40.3462595,-412934,4491346,caixabank,131
POINT (-3.709005 40.3458849),Churrería La Original,,bar,,,,,Avenida de la Espinela,,28021,,,,-3.709005,40.3458849,-412886,4491304,churrería la original,131
POINT (-3.7090622 40.3457515),The Fenix Barber,hairdresser,,,,,,Avenida de la Espinela,,28021,,,,-3.7090622,40.3457515,-412893,4491289,the fenix barber,131
POINT (-3.7090742 40.3457106),Salon de belleza Queens,beauty,,,,,,Avenida de la Espinela,,28021,,,,-3.7090742,40.3457106,-412894,4491285,salon de belleza queens,131
POINT (-3.7092991 40.3456558),Panadería Vital Pan,bakery,,,,,,Avenida de la Espinela,,28021,,,,-3.7092991,40.3456558,-412919,4491278,panadería vital pan,131
POINT (-3.7108568 40.3459895),Loterías y apuestas del estado,lottery,,,,,,Paseo de Alberto Palacios,,28021,,,,-3.7108568,40.3459895,-413093,4491316,loterías y apuestas del estado,131
POINT (-3.7102281 40.3461047),Casa global,convenience,,,,,,Paseo de Alberto Palacios,,28021,,,,-3.7102281,40.3461047,-413023,4491328,casa global,131
POINT (-3.7091106 40.3456256),Joyería Araceli,jewelry,,,,,,Avenida de la Espinela,,28021,,,,-3.7091106,40.3456256,-412898,4491275,joyería araceli,131
POINT (-3.7102472 40.3461695),El Paseo,newsagent,,,,,,Paseo de Alberto Palacios,,28021,,,,-3.7102472,40.3461695,-413025,4491336,el paseo,131
POINT (-3.7090552 40.3457853),Herbolario La ventana natural,nutrition_supplements,,,,,,Avenida de la Espinela,,28021,,,,-3.7090552,40.3457853,-412892,4491293,herbolario la ventana natural,131
POINT (-3.7104242 40.3460598),Multiopticas,optician,,,,,,,,28021,,,,-3.7104242,40.3460598,-413044,4491323,multiopticas,131
POINT (-3.7102765 40.3456311),Alimentación y bazar,convenience,,,,,,,,,,,,-3.7102765,40.3456311,-413028,4491276,alimentación y bazar,131
POINT (-3.6970962 40.4257773),Le Labo,perfumery,,,,,,Calle de Fernando VI,,28004,,,,-3.6970962,40.4257773,-411561,4500198,le labo,1087
POINT (-3.696764 40.4257349),Tea Shop,deli,,,,,,Calle de Fernando VI,,28004,,,,-3.696764,40.4257349,-411524,4500193,tea shop,1087
POINT (-3.6988769 40.4155112),el chararrito,,restaurant,,,,,,,,,,mexican,-3.6988769,40.4155112,-411759,4499055,el chararrito,1214
POINT (-3.6989023 40.4153126),Terezza,,restaurant,,,,,,,,,,venezuelan,-3.6989023,40.4153126,-411762,4499033,terezza,1214
POINT (-3.6988379 40.450881),Infinito Café,,cafe,,,,,,,,,,,-3.6988379,40.450881,-411755,4502992,infinito café,739
POINT (-3.6853522 40.4512567),Centro de salud Segre,,,,yes,,,,,,,Comunidad de Madrid,,-3.6853522,40.4512567,-410253,4503034,centro de salud segre,607
POINT (-3.6990516 40.4152291),Feliz Coffee,,cafe,,,,,Calle de Ventura de la Vega,18,,,,,-3.6990516,40.4152291,-411778,4499023,feliz coffee,1214
POINT (-3.6991084 40.4152077),Belli di mamma,,restaurant,,,,,Calle de Manuel Fernández y González,17,,,,,-3.6991084,40.4152077,-411785,4499021,belli di mamma,1214
POINT (-3.7315505 40.4116569),Casa La Chula,,bar,,,,,Calle de Guadarrama,8,28011,,,,-3.7315505,40.4116569,-415396,4498626,casa la chula,452
POINT (-3.6005503 40.4242491),Biciarea Shimano Service Center,bicycle,,,,,,Calle de Sofía,177,28022,,,,-3.6005503,40.4242491,-400813,4500027,biciarea shimano service center,219
POINT (-3.6903598 40.427878),HALO Space,,,,,company,,Paseo de la Castellana,13,28046,,,,-3.6903598,40.427878,-410811,4500431,halo space,712
POINT (-3.7534826 40.4049747),"Clínica Dental ""HEFZIBA"" S.L.",,dentist,,dentist,,,,,,,,,-3.7534826,40.4049747,-417838,4497882,"clínica dental ""hefziba"" s.l.",457
POINT (-3.6889134 40.3863749),Circuitor,,charging_station,,,,,,,,,,,-3.6889134,40.3863749,-410650,4495811,circuitor,299
POINT (-3.754003 40.4054483),Laboratorio Dental Luis Pereira,,dentist,,dentist,,,,,,,,,-3.754003,40.4054483,-417896,4497935,laboratorio dental luis pereira,457
POINT (-3.7545159 40.4044403),Vinca Minor,perfumery,,,,,,,,,,,,-3.7545159,40.4044403,-417953,4497822,vinca minor,457
POINT (-3.7536053 40.4055657),Inmobiliaria Batán,,,,,estate_agent,,,,,,,,-3.7536053,40.4055657,-417851,4497948,inmobiliaria batán,457
POINT (-3.7530667 40.4066209),Centro de Estética Pilar Redolat,beauty,,,,,,,,,,,,-3.7530667,40.4066209,-417791,4498065,centro de estética pilar redolat,457
POINT (-3.7531466 40.4065841),Fruteria Del Barrio Auto Servicio,greengrocer,,,,,,,,,,,,-3.7531466,40.4065841,-417800,4498061,fruteria del barrio auto servicio,457
POINT (-3.7536132 40.4056895),Lavinia Peluqueros,hairdresser,,,,,,,,,,,,-3.7536132,40.4056895,-417852,4497961,lavinia peluqueros,457
POINT (-3.6956014 40.4217003),,,cafe,,,,,Calle del Barquillo,18,,,,,-3.6956014,40.4217003,-411394,4499744,,1183
POINT (-3.6955946 40.4216004),Diseño Japones,clothes,,,,,,Calle del Barquillo,18,,,,,-3.6955946,40.4216004,-411394,4499733,diseño japones,1183
POINT (-3.6969142 40.4507394),Carl's Jr.,,fast_food,,,,,,,,Carl's Jr.,,burger,-3.6969142,40.4507394,-411540,4502976,carl's jr.,739
POINT (-3.6976031 40.451125),Levaduramadre,bakery,,,,,,,,,,,,-3.6976031,40.451125,-411617,4503019,levaduramadre,739
POINT (-3.6977621 40.4511218),Innovias,clothes,,,,,,,,,,,,-3.6977621,40.4511218,-411635,4503019,innovias,739
POINT (-3.6978703 40.4511339),Parra,hairdresser,,,,,,,,,,,,-3.6978703,40.4511339,-411647,4503020,parra,739
POINT (-3.6971939 40.4510999),Imagina,clothes,,,,,,,,,,,,-3.6971939,40.4510999,-411572,4503016,imagina,739
POINT (-3.6974833 40.4511058),Susanna Fernández,,clinic,,clinic,,,,,,,,,-3.6974833,40.4511058,-411604,4503017,susanna fernández,739
POINT (-3.6971384 40.4507825),Fetico,,,,,union,,,,,,,,-3.6971384,40.4507825,-411565,4502981,fetico,739
POINT (-3.697857 40.4508086),Inmobiliaria Extra,,,,,estate_agent,,,,,,,,-3.697857,40.4508086,-411645,4502984,inmobiliaria extra,739
POINT (-3.6577231 40.3932833),A las bravas,,restaurant,,,,,,,,,,burger,-3.6577231,40.3932833,-407178,4496580,a las bravas,611
POINT (-3.7544639 40.4061528),Green Happyland,,events_venue,,,,,,,,,,,-3.7544639,40.4061528,-417947,4498013,green happyland,457
POINT (-3.6574273 40.3931842),Tablao Flamenco Taberna El Cortijo,,music_venue,,,,dance,,,,,,,-3.6574273,40.3931842,-407145,4496569,tablao flamenco taberna el cortijo,611
POINT (-3.6939248 40.4121048),Etual Café,,cafe,,,,,,,,,,breakfast;cake,-3.6939248,40.4121048,-411208,4498676,etual café,1072
POINT (-3.6957524 40.4214607),Rsp Acustic,electrical,,,,,,Calle del Barquillo,15,,,,,-3.6957524,40.4214607,-411411,4499717,rsp acustic,1183
POINT (-3.7532912 40.4059855),Las Uñas de Elena,beauty,,,,,,,,,,,,-3.7532912,40.4059855,-417816,4497994,las uñas de elena,457
POINT (-3.730606027413595 40.44143974263919),Casa de Velázquez,,,,,research,,Calle de Paul Guinard,3,28040,,,,-3.730606027413595,40.44143974263919,-415291,4501941,casa de velázquez,87
POINT (-3.729239290183264 40.44012013076642),Museo del Traje,,,museum,,,,Avenida Juan de Herrera,2,28040,,,,-3.729239290183264,40.44012013076642,-415139,4501794,museo del traje,87
POINT (-3.683094619310308 40.41453911998617),Parque del Retiro,,,,,,park,,,,,,,-3.683094619310308,40.41453911998617,-410002,4498946,parque del retiro,211
POINT (-3.6358319667380483 40.374822953773304),Veralia,trade,,,,,,Carretera de Villaverde a Vallecas,285,,,,,-3.635831966738048,40.3748229537733,-404741,4494525,veralia,61
POINT (-3.726247553878802 40.443791371848526),Plaza de Ramón y Cajal,,,,,,park,,,,,,,-3.726247553878802,40.443791371848526,-414806,4502203,plaza de ramón y cajal,87
POINT (-3.6858984650161837 40.3865744750719),,,,,,,park,,,,,,,-3.685898465016184,40.3865744750719,-410314,4495833,,299
POINT (-3.6819880537176264 40.41518346874299),Palacio de Velázquez,,arts_centre,,,,,,,,,,,-3.6819880537176255,40.41518346874299,-409879,4499018,palacio de velázquez,211
POINT (-3.6910922577340552 40.37671389196274),,,,,,,park,,,,,,,-3.6910922577340552,40.37671389196274,-410892,4494736,,116
POINT (-3.705746362973737 40.346299041752154),Colegio de Educación Infantil y Primaria Manuel de Falla,,school,,,,,Calle Ágata,27,28021,,Comunidad de Madrid,,-3.705746362973737,40.34629904175216,-412524,4491350,colegio de educación infantil y primaria manuel de falla,131
POINT (-3.7121638969627524 40.347925900754525),Instituto de Educación Secundaria Celestino Mutis,,school,,,,,Calle de la Huerta de Villaverde,15,28021,,Comunidad de Madrid,,-3.712163896962752,40.347925900754525,-413238,4491531,instituto de educación secundaria celestino mutis,122
POINT (-3.6327854493223932 40.44501794970506),,,,,,,park,,,,,,,-3.632785449322393,40.44501794970506,-404402,4502339,,276
POINT (-3.6353950460826865 40.443605692188115),,,,,,,park,,,,,,,-3.6353950460826874,40.44360569218812,-404692,4502182,,276
POINT (-3.635727213397978 40.44405157299628),,,,,,,park,,,,,,,-3.635727213397978,40.44405157299628,-404729,4502232,,276
POINT (-3.6341439709929686 40.44443067302542),,,,,,,park,,,,,,,-3.6341439709929686,40.44443067302542,-404553,4502274,,276
POINT (-3.70514363291582 40.3482754599617),,,,,,,park,,,,,,,-3.70514363291582,40.3482754599617,-412457,4491570,,131
POINT (-3.705908093156889 40.405030402029865),Lidl,supermarket,,,,,,,,,Lidl,,,-3.705908093156889,40.405030402029865,-412542,4497888,lidl,975
POINT (-3.7316679981153875 40.43995305619105),,,,,,,park,,,,,,,-3.731667998115388,40.43995305619105,-415409,4501776,,87
POINT (-3.690793648591728 40.428596307450604),Fiscalía General del Estado,,,,,government,,Calle de Fortuny,4,,,,,-3.690793648591728,40.42859630745061,-410859,4500511,fiscalía general del estado,712
POINT (-3.7088132000407024 40.34677787793108),Plaza Ágata,,,,,,park,,,,,,,-3.7088132000407024,40.34677787793108,-412865,4491403,plaza ágata,131
POINT (-3.7312586120576143 40.39712491369095),Plaza de Julio Cortázar,,,,,,park,,,,,,,-3.7312586120576143,40.39712491369095,-415364,4497008,plaza de julio cortázar,504
POINT (-3.699070116499348 40.415071283615106),Apart-Hotel Suite Prado,,,hotel,,,,Calle de Manuel Fernández y González,10,28014,,,,-3.699070116499348,40.41507128361511,-411780,4499006,apart-hotel suite prado,1214
POINT (-3.704646330272535 40.49185069821645),Cine Mirasierra Paraíso,,cinema,,,,,,,,,,,-3.704646330272535,40.49185069821645,-412401,4507553,cine mirasierra paraíso,158
POINT (-3.7073700953853046 40.49375951673602),Escuela Universitaria de Fisioterapia de la ONCE,,university,,,,,Calle de Nuria,42,28034,,,,-3.7073700953853046,40.49375951673602,-412704,4507765,escuela universitaria de fisioterapia de la once,158
POINT (-3.613364930905739 40.36922588858572),Parque del metro de La Gavia,,,,,,park,,,,,,,-3.613364930905739,40.36922588858572,-402240,4493902,parque del metro de la gavia,71
POINT (-3.612444195314966 40.3711333456786),Ahorramás,supermarket,,,,,,,,,Ahorramás,,,-3.612444195314966,40.3711333456786,-402137,4494115,ahorramás,71
POINT (-3.611403713862916 40.37063854433489),Mercadona,supermarket,,,,,,,,,Mercadona,,,-3.611403713862916,40.37063854433489,-402021,4494059,mercadona,71
POINT (-3.7289626474499955 40.440066368951626),Jardines del Museo del Traje,,,,,,park,,,,,,,-3.728962647449996,40.440066368951626,-415108,4501788,jardines del museo del traje,87
POINT (-3.6953831127797163 40.422224921165515),Teatro Infanta Isabel,,theatre,,,,,Calle del Barquillo,24,28004,,,,-3.695383112779716,40.42222492116552,-411370,4499802,teatro infanta isabel,1183
POINT (-3.711602613735812 40.4725474183725),Dia Market,supermarket,,,,,,,,,Dia Market,,,-3.711602613735812,40.4725474183725,-413176,4505404,dia market,449
POINT (-3.683176759562723 40.41578732041714),Casa Remigio,,biergarten,,,,,,,,,,,-3.683176759562723,40.41578732041714,-410011,4499085,casa remigio,211
POINT (-3.6838015 40.415647400000005),Bar Mirador El Estanque,,biergarten,,,,,,,,,,,-3.6838015,40.415647400000005,-410081,4499070,bar mirador el estanque,211
POINT (-3.7088130796632255 40.346079691350496),Colegio de Educación Infantil y Primaria Dámaso Alonso,,school,,,,,Avenida de la Espinela,1,28021,,Comunidad de Madrid,,-3.7088130796632255,40.346079691350496,-412865,4491326,colegio de educación infantil y primaria dámaso alonso,131
POINT (-3.7060956767441917 40.34506620942627),"Centro Privado de Educación Infantil, Primaria y Secundaria Nuestra Señora del Carmen",,school,,,,,Avenida Real de Pinto,41,28021,,,,-3.706095676744192,40.34506620942627,-412563,4491213,"centro privado de educación infantil, primaria y secundaria nuestra señora del carmen",131
POINT (-3.6449112072069103 40.399463513903086),Colegio Público Antonio Gil Alberdi,,community_centre,,,,,Calle de la Encomienda de Palacios,52,28030,,,,-3.6449112072069103,40.399463513903086,-405752,4497268,colegio público antonio gil alberdi,289
POINT (-3.6516134000000005 40.425744550000005),Kiosco,newsagent,,,,,,,,,,,,-3.651613400000001,40.425744550000005,-406498,4500194,kiosco,305
POINT (-3.6509801166513327 40.42535679944762),Ahorramás,supermarket,,,,,,,,,Ahorramás,,,-3.6509801166513327,40.42535679944762,-406427,4500151,ahorramás,305
POINT (-3.65117645 40.4259997),ONCE,lottery,,,,,,,,,ONCE,ONCE,,-3.65117645,40.4259997,-406449,4500222,once,305
