geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,madrid_hdbscan_5_5
POINT (-3.7117477 40.4249224),Sambhad,,bar,,,,,Calle del Duque de Osuna,4,28015,,,,-3.7117477,40.4249224,-413192,4500102,sambhad,1114
POINT (-3.7170732 40.4302069),vivantadental,,dentist,,,,,Calle del Marqués de Urquijo,11,28008,,,,-3.7170732,40.4302069,-413785,4500691,vivantadental,1001
POINT (-3.7089704 40.3940968),D'More Nike,hairdresser,,,,,,Calle del Parador del Sol,4,28019,,,,-3.7089704,40.3940968,-412883,4496671,d'more nike,565
POINT (-3.7052279 40.4118144),Nieto,butcher,,,,,,,,,,,,-3.7052279,40.4118144,-412466,4498643,nieto,1153
POINT (-3.6865795 40.4674769),Rene,,cafe,,,,,Calle de Enrique Larreta,5,28036,,,international,-3.6865795,40.4674769,-410390,4504840,rene,678
POINT (-3.6863347 40.4679278),Doctora Barba Martínez,,clinic,,clinic,,,Calle de Enrique Larreta,6,28036,,,,-3.6863347,40.4679278,-410363,4504890,doctora barba martínez,678
POINT (-3.7051685 40.4307845),Dentylif,,dentist,,dentist,,,Calle de San Bernardo,108,,,,,-3.7051685,40.4307845,-412459,4500755,dentylif,1260
POINT (-3.7051484 40.4308708),,vacant,,,,,,Calle de San Bernardo,108,,,,,-3.7051484,40.4308708,-412457,4500765,,1260
POINT (-3.7051202 40.4309294),RACC,,,,,insurance,,Calle de San Bernardo,110,28015,,,,-3.7051202,40.4309294,-412454,4500771,racc,1260
POINT (-3.7050753 40.4310458),,convenience,,,,,,Calle de San Bernardo,112,,,,,-3.7050753,40.4310458,-412449,4500784,,1260
POINT (-3.7151623 40.4338946),Pequeña Habana,,bar,,,,,Calle de Gaztambide,26,28015,,,,-3.7151623,40.4338946,-413572,4501101,pequeña habana,1009
POINT (-3.7067207 40.4587425),,,post_box,,,,,,,,,,,-3.7067207,40.4587425,-412632,4503867,,882
POINT (-3.6618457 40.4258014),CIODE,,bank,,,,,Calle de Sancho Dávila,32,28028,,CIODE,,-3.6618457,40.4258014,-407637,4500200,ciode,570
POINT (-3.7686344 40.3766801),Sushi Tomo,,restaurant,,,,,,,,,,sushi,-3.7686344,40.3766801,-419524,4494732,sushi tomo,256
POINT (-3.7686271 40.3770934),,,atm,,,,,,,,Caixabank,Caixabank,,-3.7686271,40.3770934,-419524,4494778,,256
POINT (-3.7684433 40.3767642),Mozayn,greengrocer,,,,,,,,,,,,-3.7684433,40.3767642,-419503,4494741,mozayn,256
POINT (-3.768471 40.3768358),Nieto,kitchen,,,,,,,,,,,,-3.768471,40.3768358,-419506,4494749,nieto,256
POINT (-3.7683882 40.3764052),Peluquería de Caballeros Javier,hairdresser,,,,,,,,,,,,-3.7683882,40.3764052,-419497,4494701,peluquería de caballeros javier,256
POINT (-3.7687474 40.3769227),,variety_store,,,,,,,,,,,,-3.7687474,40.3769227,-419537,4494759,,256
POINT (-3.6755428 40.4294874),Consejo General de la Psicología de España,,,,,chamber,,Calle del Conde de Peñalver,45,28006,,,,-3.6755428,40.4294874,-409161,4500611,consejo general de la psicología de españa,908
POINT (-3.711274 40.4242485),360º Rooftop Bar,,pub,,,,,Calle del Maestro Guerrero,,28013,,,,-3.711274,40.4242485,-413139,4500027,360º rooftop bar,1114
POINT (-3.6191395 40.3804142),Vallecas dental,,dentist,,dentist,,,,,,,,,-3.6191395,40.3804142,-402883,4495148,vallecas dental,100
POINT (-3.7044718 40.4557444),Estamos bien,,cafe,,,,,,,,,,,-3.7044718,40.4557444,-412382,4503533,estamos bien,954
POINT (-3.6190369 40.3799879),,laundry,,,,,,,,,,,,-3.6190369,40.3799879,-402871,4495100,,100
POINT (-3.702983 40.4538547),Quiosco Sandra y Eduardo,newsagent,,,,,,,,,,,,-3.702983,40.4538547,-412216,4503323,quiosco sandra y eduardo,922
POINT (-3.6191021 40.3804562),Frutas y verduras Casa Madrid,greengrocer,,,,,,,,,,,,-3.6191021,40.3804562,-402878,4495152,frutas y verduras casa madrid,100
POINT (-3.7638412 40.3868418),Foster's Hollywood,,restaurant,,,,,,,,Foster's Hollywood,,american,-3.7638412,40.3868418,-418991,4495863,foster's hollywood,227
POINT (-3.7639606 40.3865141),,,atm,,,,,,,,ING,ING,,-3.7639606,40.3865141,-419004,4495827,,227
POINT (-3.6937767 40.404494),Volare España Ingeniería y Proyectos SL,,,,,engineer,,Paseo de las Delicias,30,28045,,,,-3.6937767,40.404494,-411191,4497828,volare españa ingeniería y proyectos sl,966
POINT (-3.7108128 40.439653),,,bar,,,,,,14,,,,,-3.7108128,40.439653,-413088,4501742,,981
POINT (-3.7007778 40.4012605),Izquierda Unida Madrid,,,,,political_party,,Calle de Martín de Vargas,46,28005,,,,-3.7007778,40.4012605,-411971,4497468,izquierda unida madrid,789
POINT (-3.7048852 40.4109859),Café Dieli,,cafe,,,,,,,,,,,-3.7048852,40.4109859,-412428,4498551,café dieli,1153
POINT (-3.6807646 40.4583614),Urban Poke,,fast_food,,,,,,,,,,poke,-3.6807646,40.4583614,-409743,4503825,urban poke,618
POINT (-3.7144918 40.3973031),Buenas e Increíblemente Baratas,clothes,,,,,,,,,,,,-3.7144918,40.3973031,-413497,4497028,buenas e increíblemente baratas,561
POINT (-3.7143383 40.3972311),Marisquería Melgar,,restaurant,,,,,,,,,,,-3.7143383,40.3972311,-413480,4497020,marisquería melgar,561
POINT (-3.7142205 40.397177),Essenzia,perfumery,,,,,,,,,,,,-3.7142205,40.397177,-413467,4497014,essenzia,561
POINT (-3.7141664 40.3971511),,hairdresser,,,,,,,,,,,,-3.7141664,40.3971511,-413461,4497011,,561
POINT (-3.7141318 40.3971372),Brillos,beauty,,,,,,,,,,,,-3.7141318,40.3971372,-413457,4497009,brillos,561
POINT (-3.7140945 40.3971186),Café Bar El Barrio,,pub,,,,,,,,,,,-3.7140945,40.3971186,-413453,4497007,café bar el barrio,561
POINT (-3.7139318 40.3970519),Cervecería Bar Los Barreros,,pub,,,,,,,,,,,-3.7139318,40.3970519,-413435,4497000,cervecería bar los barreros,561
POINT (-3.7137937 40.3969923),La Caribeña 4,,money_transfer,,,,,,,,,,,-3.7137937,40.3969923,-413420,4496993,la caribeña 4,561
POINT (-3.7068075 40.4589497),,,,hostel,,,,,,,,,,-3.7068075,40.4589497,-412642,4503890,,882
POINT (-3.7088096 40.3943194),X los pelos,hairdresser,,,,,,,,,,,,-3.7088096,40.3943194,-412865,4496696,x los pelos,565
POINT (-3.7089512 40.3944021),Tattoo,tattoo,,,,,,,,,,,,-3.7089512,40.3944021,-412880,4496705,tattoo,565
POINT (-3.7088881 40.3943739),Bazar J&Z,mobile_phone,,,,,,,,,,,,-3.7088881,40.3943739,-412873,4496702,bazar j&z,565
POINT (-3.7090288 40.3944412),Bazar J&Z,mobile_phone,,,,,,,,,,,,-3.7090288,40.3944412,-412889,4496709,bazar j&z,565
POINT (-3.7084031 40.3941419),Talleres Manzanares,car_repair,,,,,,,,,,,,-3.7084031,40.3941419,-412819,4496676,talleres manzanares,565
POINT (-3.7084549 40.3941654),Stop 76,,cafe,,,,,,,,,,,-3.7084549,40.3941654,-412825,4496678,stop 76,565
POINT (-3.7085503 40.3942089),,hairdresser,,,,,,,,,,,,-3.7085503,40.3942089,-412836,4496683,,565
POINT (-3.6658103 40.4484288),Centro terapéutico RecURRA-Ginso,,,,psychotherapist,,,,,,,,,-3.6658103,40.4484288,-408078,4502719,centro terapéutico recurra-ginso,714
POINT (-3.6921484 40.4057019),Hostal,,cafe,,,,,,,,,,,-3.6921484,40.4057019,-411010,4497963,hostal,966
POINT (-3.7118924 40.4252044),,vacant,,,,,,Calle del Duque de Osuna,8,,,,,-3.7118924,40.4252044,-413208,4500134,,1114
POINT (-3.7157861 40.3900823),Panadería Obrador,bakery,,,,,,,,,,,,-3.7157861,40.3900823,-413641,4496224,panadería obrador,537
POINT (-3.7159568 40.3895626),Automotor Elíptica,car_parts,,,,,,,,,,,,-3.7159568,40.3895626,-413660,4496166,automotor elíptica,537
POINT (-3.7159693 40.3895218),El Carni,butcher,,,,,,,,,,,,-3.7159693,40.3895218,-413662,4496162,el carni,537
POINT (-3.7159962 40.3894405),,seafood,,,,,,,,,,,,-3.7159962,40.3894405,-413665,4496153,,537
POINT (-3.7160058 40.3894004),gurrería Quinta Generación,,cafe,,,,,,,,,,,-3.7160058,40.3894004,-413666,4496148,gurrería quinta generación,537
POINT (-3.7149867 40.3897603),Udaco,supermarket,,,,,,,,,,,,-3.7149867,40.3897603,-413552,4496188,udaco,537
POINT (-3.7151622 40.3898449),Peluquería Leyda Díaz,hairdresser,,,,,,,,,,,,-3.7151622,40.3898449,-413572,4496198,peluquería leyda díaz,537
POINT (-3.7151768 40.389783),Bar Grande,,pub,,,,,,,,,,,-3.7151768,40.389783,-413573,4496191,bar grande,537
POINT (-3.7156391 40.3905078),Asesoría Gestoría,,,,,tax_advisor,,,,,QA,,,-3.7156391,40.3905078,-413625,4496271,asesoría gestoría,537
POINT (-3.7156808 40.3903889),,,pub,,,,,,,,,,,-3.7156808,40.3903889,-413630,4496258,,537
POINT (-3.7157981 40.3902832),,,post_box,,,,,,,,,Correos,,-3.7157981,40.3902832,-413643,4496246,,537
POINT (-3.715603 40.3902653),Pepe,convenience,,,,,,,,,,,,-3.715603,40.3902653,-413621,4496244,pepe,537
POINT (-3.7155731 40.390713),Autos Selikar,car,,,,,,,,,Kia,,,-3.7155731,40.390713,-413618,4496294,autos selikar,537
POINT (-3.7155062 40.3909149),Moto-Auto R. Álvarez,car_repair,,,,,,,,,,,,-3.7155062,40.3909149,-413610,4496317,moto-auto r. álvarez,537
POINT (-3.7154896 40.3909639),Moto-Auto R. Álvarez,car_repair,,,,,,,,,,,,-3.7154896,40.3909639,-413608,4496322,moto-auto r. álvarez,537
POINT (-3.7154419 40.3911021),Casa Gusmao,hardware,,,,,,,,,,,,-3.7154419,40.3911021,-413603,4496337,casa gusmao,537
POINT (-3.7153951 40.3912604),Supermercado,supermarket,,,,,,,,,,,,-3.7153951,40.3912604,-413598,4496355,supermercado,537
POINT (-3.7153295 40.3914513),Herli Automoción,car_repair,,,,,,,,,,,,-3.7153295,40.3914513,-413590,4496376,herli automoción,537
POINT (-3.7152989 40.3915499),Sita Oti,convenience,,,,,,,,,,,,-3.7152989,40.3915499,-413587,4496387,sita oti,537
POINT (-3.7152787 40.3916038),Sadeco,car_repair,,,,,,,,,,,,-3.7152787,40.3916038,-413585,4496393,sadeco,537
POINT (-3.7152551 40.3907384),Kia,car_repair,,,,,,,,,Kia,,,-3.7152551,40.3907384,-413582,4496297,kia,537
POINT (-3.7152744 40.3906371),,car_repair,,,,,,,,,Honda;Mitsubishi,,,-3.7152744,40.3906371,-413584,4496286,,537
POINT (-3.7161799 40.4389376),Starbucks,,cafe,,,,,Calle de Cea Bermúdez,63,,Starbucks,,coffee_shop,-3.7161799,40.4389376,-413685,4501663,starbucks,1019
POINT (-3.7040479 40.4372459),Paripé Madrid,,bar,,,,,Calle de Bravo Murillo,34,,,,,-3.7040479,40.4372459,-412335,4501474,paripé madrid,1145
POINT (-3.6757009 40.4277144),Moon,,cafe,,,,,,,,,,cake; coffee,-3.6757009,40.4277144,-409179,4500413,moon,908
POINT (-3.6808499 40.4583667),Expeduría 769,tobacco,,,,,,,,,,,,-3.6808499,40.4583667,-409752,4503825,expeduría 769,618
POINT (-3.7155293 40.4369143),Hostal Arrate,,,guest_house,,,,Calle de Gaztambide,61,28015,,,,-3.7155293,40.4369143,-413613,4501437,hostal arrate,1019
POINT (-3.692092 40.406228),El Andén,,cafe,,,,,Calle de Tortosa,9,28045,,,,-3.692092,40.406228,-411004,4498021,el andén,966
POINT (-3.7126681 40.4394086),Malvón,,fast_food,,,,,,,,Malvón,,empanada,-3.7126681,40.4394086,-413294,4501715,malvón,981
POINT (-3.6939636 40.4065053),Hostal Noche y Día,,,hotel,,,,,,28045,,,,-3.6939636,40.4065053,-411212,4498052,hostal noche y día,966
POINT (-3.6930954 40.4065374),Dental Varas,,dentist,,dentist,,,,,,,,,-3.6930954,40.4065374,-411115,4498056,dental varas,966
POINT (-3.6755344 40.4297446),Deutsche Bank,,bank,,,,,,,,Deutsche Bank,,,-3.6755344,40.4297446,-409160,4500639,deutsche bank,908
POINT (-3.7170589 40.4314119),Dermasana,beauty,,,,,,Calle de la Princesa,67,28008,,,,-3.7170589,40.4314119,-413783,4500825,dermasana,1001
POINT (-3.6928967 40.4069435),La Troupe Prado,,,hostel,,,,,,,,,,-3.6928967,40.4069435,-411093,4498101,la troupe prado,966
POINT (-3.6928504 40.4062675),La Casona,,restaurant,,,,,,,,,,,-3.6928504,40.4062675,-411088,4498026,la casona,966
POINT (-3.6929512 40.4062699),СамСмак,convenience,,,,,,,,,,,,-3.6929512,40.4062699,-411099,4498026,самсмак,966
POINT (-3.6930313 40.4062756),Móvil Casa,mobile_phone,,,,,,,,,,,,-3.6930313,40.4062756,-411108,4498027,móvil casa,966
POINT (-3.6923209 40.4062385),La Matriarca,,restaurant,,,,,,,,,,,-3.6923209,40.4062385,-411029,4498022,la matriarca,966
POINT (-3.6924084 40.4062359),Bistró,,restaurant,,,,,,,,,,,-3.6924084,40.4062359,-411039,4498022,bistró,966
POINT (-3.6926879 40.4062532),El Ancla,,pub,,,,,,,,,,,-3.6926879,40.4062532,-411070,4498024,el ancla,966
POINT (-3.7106657 40.4397067),Kuboking,,bar,,,,,Avenida de Filipinas,16,,,,,-3.7106657,40.4397067,-413071,4501748,kuboking,981
POINT (-3.7105531 40.439748),Gaes,hearing_aids,,,,,,Avenida de Filipinas,16,,,,,-3.7105531,40.439748,-413059,4501753,gaes,981
POINT (-3.7104245 40.4397866),Kuk,clothes,,,,,,Avenida de Filipinas,18,,,,,-3.7104245,40.4397866,-413044,4501757,kuk,981
POINT (-3.7103296 40.4398195),Entre Camisones,clothes,,,,,,Avenida de Filipinas,18,,,,,-3.7103296,40.4398195,-413034,4501761,entre camisones,981
POINT (-3.7103026 40.4398259),Galow,,,,,architect,,Avenida de Filipinas,18,,,,,-3.7103026,40.4398259,-413031,4501761,galow,981
POINT (-3.7098444 40.4384114),Ego,hairdresser,,,,,,Calle de Galileo,98,,,,,-3.7098444,40.4384114,-412980,4501604,ego,981
POINT (-3.7097965 40.4387144),Open25,convenience,,,,,,Calle de Cea Bermúdez,23,,,,,-3.7097965,40.4387144,-412975,4501638,open25,981
POINT (-3.7098419 40.4384328),Farándula,,theatre,,,,,Calle de Galileo,98,,,,,-3.7098419,40.4384328,-412980,4501606,farándula,981
POINT (-3.7098575 40.4382633),Nupofis,,clinic,,clinic,,,Calle de Galileo,94A,,,,,-3.7098575,40.4382633,-412981,4501587,nupofis,981
POINT (-3.7098686 40.4381428),La Peineta,hairdresser,,,,,,Calle de Galileo,94,,,,,-3.7098686,40.4381428,-412983,4501574,la peineta,981
POINT (-3.7098686 40.4381197),Don Daniel,antiques,,,,,,Calle de Galileo,94,,,,,-3.7098686,40.4381197,-412983,4501571,don daniel,981
POINT (-3.709888 40.4379194),Gaileo Automotive,car_repair,,,,,,Calle de Galileo,92,,,,,-3.709888,40.4379194,-412985,4501549,gaileo automotive,981
POINT (-3.7098894 40.4378266),Centro Veterinario Galileo,,veterinary,,,,,Calle de Galileo,90,,,,,-3.7098894,40.4378266,-412985,4501539,centro veterinario galileo,981
POINT (-3.7098977 40.437698),,pastry,,,,,,,,,,,,-3.7098977,40.437698,-412986,4501525,,981
POINT (-3.7099067 40.4375947),Newen,,bar,,,,,Calle de Galileo,88,,,,,-3.7099067,40.4375947,-412987,4501513,newen,981
POINT (-3.6127214 40.4368936),La Terraza de Monty's,,restaurant,,,,,Calle de Fenelón,2A,28022,,,spanish,-3.6127214,40.4368936,-402168,4501435,la terraza de monty's,253
POINT (-3.7041082 40.4358089),La Huerta de Aranjuez,greengrocer,,,,,,Calle de Bravo Murillo,20,28015,,La Huerta Hermanos Nieto S.L.,,-3.7041082,40.4358089,-412341,4501314,la huerta de aranjuez,1142
POINT (-3.6377962 40.4384925),Cafetería JM,,cafe,,,,,Calle del Arzobispo Cos,4,28027,,,coffee_shop;burger;sandwich,-3.6377962,40.4384925,-404959,4501613,cafetería jm,458
POINT (-3.6980297 40.4382189),,lottery,,,,,,Calle de José Abascal,28,,,,,-3.6980297,40.4382189,-411665,4501583,,1064
POINT (-3.6980706 40.4382196),,convenience,,,,,,Calle de José Abascal,28,,,,,-3.6980706,40.4382196,-411669,4501583,,1064
POINT (-3.6981098 40.4382225),Laura Styles,hairdresser,,,,,,Calle de José Abascal,28,,,,,-3.6981098,40.4382225,-411674,4501583,laura styles,1064
POINT (-3.6981535 40.4382187),Atasca2,,bar,,,,,Calle de José Abascal,26,,,,,-3.6981535,40.4382187,-411678,4501583,atasca2,1064
POINT (-3.6982455 40.438218),Galería Ulmacarisa,art,,,,,,Calle de José Abascal,26,,,,,-3.6982455,40.438218,-411689,4501582,galería ulmacarisa,1064
POINT (-3.6982965 40.4382313),Atascal,,bar,,,,,Calle de José Abascal,24,,,,,-3.6982965,40.4382313,-411694,4501584,atascal,1064
POINT (-3.6983442 40.4382304),"CBD,, Vape & Beer",tobacco,,,,,,Calle de José Abascal,24,,,,,-3.6983442,40.4382304,-411700,4501584,"cbd,, vape & beer",1064
POINT (-3.698408 40.4382322),Focacceria Puro Gusto,,fast_food,,,,,Calle de José Abascal,24,28003,,,,-3.698408,40.4382322,-411707,4501584,focacceria puro gusto,1064
POINT (-3.6984672 40.4382313),Mini Market,convenience,,,,,,Calle de José Abascal,24,,,,,-3.6984672,40.4382313,-411713,4501584,mini market,1064
POINT (-3.7033028 40.4527313),Season,clothes,,,,,,,,,,,,-3.7033028,40.4527313,-412252,4503198,season,922
POINT (-3.7031472 40.4538565),Druni,perfumery,,,,,,,,,,,,-3.7031472,40.4538565,-412234,4503323,druni,922
POINT (-3.7027524 40.4538256),L,clothes,,,,,,,,,,,,-3.7027524,40.4538256,-412190,4503320,l,922
POINT (-3.6980312 40.438512),Uñas De Jiang,beauty,,,,,,Calle de José Abascal,35,,,,,-3.6980312,40.438512,-411665,4501615,uñas de jiang,1064
POINT (-3.6981136 40.4385135),Barbería De Iván,hairdresser,,,,,,Calle de José Abascal,35,,,,,-3.6981136,40.4385135,-411674,4501615,barbería de iván,1064
POINT (-3.698247 40.4385232),Almibar,,cafe,,,,,Calle de José Abascal,31,,,,,-3.698247,40.4385232,-411689,4501616,almibar,1064
POINT (-3.6982902 40.4385194),Cuidados Capilares,beauty,,,,,,Calle de José Abascal,31,,,,,-3.6982902,40.4385194,-411694,4501616,cuidados capilares,1064
POINT (-3.706641 40.4582163),,greengrocer,,,,,,,,,,,,-3.706641,40.4582163,-412623,4503809,,882
POINT (-3.7062158 40.4578121),Asociación Laudística Española,,,,,foundation,,,,,,,,-3.7062158,40.4578121,-412576,4503764,asociación laudística española,882
POINT (-3.7165087 40.4389572),Morán,optician,,,,,,Calle de Cea Bermúdez,65,,,,,-3.7165087,40.4389572,-413722,4501665,morán,1019
POINT (-3.7164996 40.4388184),Coches A Mil,car,,,,,,Calle de Cea Bermúdez,65,,,,,-3.7164996,40.4388184,-413721,4501649,coches a mil,1019
POINT (-3.7165127 40.4387272),Neuromed,,clinic,,clinic,,,Calle de Hilarión Eslava,55,,,,,-3.7165127,40.4387272,-413722,4501639,neuromed,1019
POINT (-3.7165268 40.4385317),Sensei,beauty,,,,,,Calle de Hilarión Eslava,51 - 53,,,,,-3.7165268,40.4385317,-413724,4501617,sensei,1019
POINT (-3.7165379 40.438409),Daktak,clothes,,,,,,Calle de Hilarión Eslava,51,,,,,-3.7165379,40.438409,-413725,4501604,daktak,1019
POINT (-3.7165479 40.4383538),,vacant,,,,,,,,,,,,-3.7165479,40.4383538,-413726,4501598,,1019
POINT (-3.7165389 40.4383017),Tododucha,bathroom_furnishing,,,,,,Calle de Hilarión Eslava,49,,,,,-3.7165389,40.4383017,-413725,4501592,tododucha,1019
POINT (-3.7165379 40.4382687),Zurich,,,,,insurance,,Calle de Hilarión Eslava,49,,,,,-3.7165379,40.4382687,-413725,4501588,zurich,1019
POINT (-3.7165429 40.4381967),Kuk,clothes,,,,,,Calle de Hilarión Eslava,49,,,,,-3.7165429,40.4381967,-413726,4501580,kuk,1019
POINT (-3.7165731 40.4381039),Intecysa,,school,,,,,Calle de Hilarión Eslava,47,,,,,-3.7165731,40.4381039,-413729,4501570,intecysa,1019
POINT (-3.7165631 40.4379521),Corbella,,dentist,,dentist,,,Calle de Hilarión Eslava,47,,,,,-3.7165631,40.4379521,-413728,4501553,corbella,1019
POINT (-3.6986673 40.438252),K & N Elite,,,,,estate_agent,,Calle de José Abascal,22,,,,,-3.6986673,40.438252,-411736,4501586,k & n elite,1064
POINT (-3.6890798 40.4487706),Clínica Martín del Yerro Cirujanos Plásticos,,doctors,,doctor,,,,,,,,,-3.6890798,40.4487706,-410668,4502757,clínica martín del yerro cirujanos plásticos,579
POINT (-3.6941738 40.4054136),La Casina III,,restaurant,,,,,,,,,,spanish,-3.6941738,40.4054136,-411235,4497931,la casina iii,966
POINT (-3.7163087 40.438726),Zurita Alonso,,,,,accountant,,Calle de Hilarión Eslava,62,,,,,-3.7163087,40.438726,-413699,4501639,zurita alonso,1019
POINT (-3.7163202 40.4385778),Rionegrito,,cafe,,,,,Calle de Hilarión Eslava,62,,,,,-3.7163202,40.4385778,-413701,4501622,rionegrito,1019
POINT (-3.7163235 40.4385202),Uñas,beauty,,,,,,Calle de Hilarión Eslava,60,,,,,-3.7163235,40.4385202,-413701,4501616,uñas,1019
POINT (-3.7163343 40.4383403),BK,hairdresser,,,,,,Calle de Hilarión Eslava,58,,,,,-3.7163343,40.4383403,-413702,4501596,bk,1019
POINT (-3.7163387 40.4382403),Editor,copyshop,,,,,,Calle de Hilarión Eslava,58,,,,,-3.7163387,40.4382403,-413703,4501585,editor,1019
POINT (-3.7163518 40.4381774),,vacant,,,,,,Calle de Hilarión Eslava,56,,,,,-3.7163518,40.4381774,-413704,4501578,,1019
POINT (-3.7163648 40.4379394),La Familia,greengrocer,,,,,,Calle de Hilarión Eslava,56,,,,,-3.7163648,40.4379394,-413706,4501551,la familia,1019
POINT (-3.7163512 40.4378824),Centro Veterinario Madrid,,veterinary,,,,,Calle de Hilarión Eslava,56,,,,,-3.7163512,40.4378824,-413704,4501545,centro veterinario madrid,1019
POINT (-3.7033452 40.4525172),Cactus Jeans,clothes,,,,,,,,,,,,-3.7033452,40.4525172,-412256,4503174,cactus jeans,922
POINT (-3.7034102 40.4520462),Clínica Dental Orimpro,,dentist,,dentist,,,,,,,,,-3.7034102,40.4520462,-412264,4503122,clínica dental orimpro,922
POINT (-3.716071 40.4389652),Manolo Bakes,,cafe,,,,,Calle de Cea Bermúdez,63,,,,coffee_shop,-3.716071,40.4389652,-413673,4501666,manolo bakes,1019
POINT (-3.7054593 40.4122065),Casashi,accessories,,,,,,Plaza de Tirso de Molina,13,28012,,Casashi International S.L.,,-3.7054593,40.4122065,-412492,4498687,casashi,1153
POINT (-3.6620517 40.4266922),BM,supermarket,,,,,,,,,BM,,,-3.6620517,40.4266922,-407660,4500299,bm,570
POINT (-3.6702629 40.4111011),,laundry,,,,,,,,,,,,-3.6702629,40.4111011,-408574,4498564,,708
POINT (-3.6703385 40.411114),Cafetería Lanjarón,,pub,,,,,,,,,,,-3.6703385,40.411114,-408582,4498565,cafetería lanjarón,708
POINT (-3.6701976 40.4111056),12:34,shoes,,,,,,,,,,,,-3.6701976,40.4111056,-408566,4498564,12:34,708
POINT (-3.6990064 40.4384476),,kiosk,,,,,,,,,,,,-3.6990064,40.4384476,-411773,4501608,,1064
POINT (-3.6986525 40.4385492),Barqueño,,cafe,,,,,Calle de José Abascal,29,,,,,-3.6986525,40.4385492,-411734,4501619,barqueño,1064
POINT (-3.7034181 40.4534758),Autoservicio Alimentación,convenience,,,,,,,,,,,,-3.7034181,40.4534758,-412265,4503281,autoservicio alimentación,922
POINT (-3.7168525 40.4378984),S. Corrada,hairdresser,,,,,,Calle de Joaquín María López,66,,,,,-3.7168525,40.4378984,-413760,4501547,s. corrada,1019
POINT (-3.7167986 40.4378984),Santos,car_repair,,,,,,Calle de Joaquín María López,66,,,,,-3.7167986,40.4378984,-413754,4501547,santos,1019
POINT (-3.7167193 40.4378978),La Manchequica,,cafe,,,,,Calle de Joaquín María López,66,,,,,-3.7167193,40.4378978,-413745,4501547,la manchequica,1019
POINT (-3.74803 40.3824453),Mulligan's,,pub,,,,,,,,,,,-3.74803,40.3824453,-417231,4495374,mulligan's,514
POINT (-3.7480521 40.3823625),Iberpisos,,,,,estate_agent,,,,,,,,-3.7480521,40.3823625,-417233,4495365,iberpisos,514
POINT (-3.7480704 40.382294),Alfalfa,,pub,,,,,,,,,,,-3.7480704,40.382294,-417235,4495357,alfalfa,514
POINT (-3.7481046 40.382182),La Fuente de la Mina,lottery,,,,,,,,,,,,-3.7481046,40.382182,-417239,4495345,la fuente de la mina,514
POINT (-3.7162847 40.4378698),,convenience,,,,,,,,,,,,-3.7162847,40.4378698,-413697,4501544,,1019
POINT (-3.7154725 40.4370392),Kaifa's Studio,tattoo,,,,,,Calle de Gaztambide,61,,,,,-3.7154725,40.4370392,-413606,4501451,kaifa's studio,1019
POINT (-3.7154927 40.4367028),Premier Burger Joint,,restaurant,,,,,Calle de Gaztambide,59,,,,,-3.7154927,40.4367028,-413609,4501414,premier burger joint,1019
POINT (-3.7154916 40.4366559),,convenience,,,,,,Calle de Gaztambide,59,,,,,-3.7154916,40.4366559,-413609,4501409,,1019
POINT (-3.6755181 40.4294497),ALDI,supermarket,,,,,,Calle del Conde de Peñalver,45,28006,ALDI,,,-3.6755181,40.4294497,-409159,4500606,aldi,908
POINT (-3.6756379 40.4279981),JUNK,,restaurant,,,,,Calle del Conde de Peñalver,31,28006,,,burger,-3.6756379,40.4279981,-409172,4500445,junk,908
POINT (-3.6756337 40.4281372),El Horno,,fast_food,,,,,Calle del Conde de Peñalver,33,28006,,,,-3.6756337,40.4281372,-409172,4500460,el horno,908
POINT (-3.6751035 40.4297352),Santander Work Café,,,,,coworking,,Calle del Conde de Peñalver,46,,,,,-3.6751035,40.4297352,-409113,4500638,santander work café,908
POINT (-3.6751424 40.4297246),,,atm,,,,,,,,,Banco Santander,,-3.6751424,40.4297246,-409117,4500637,,908
POINT (-3.6751845 40.4287721),Nata Artesanos,,cafe,,,,,Calle del Conde de Peñalver,36,28006,,,,-3.6751845,40.4287721,-409122,4500531,nata artesanos,908
POINT (-3.7118114 40.4390845),Batard,,,,,,fitness_centre,Calle de Cea Bermúdez,46,,,,,-3.7118114,40.4390845,-413199,4501679,batard,981
POINT (-3.71146 40.4390705),Sin Nombre,hairdresser,,,,,,Calle de Cea Bermúdez,44,,,,,-3.71146,40.4390705,-413160,4501677,sin nombre,981
POINT (-3.7113679 40.4390705),Cepsim,,,,psychotherapist,,,Calle de Cea Bermúdez,44,,,,,-3.7113679,40.4390705,-413149,4501677,cepsim,981
POINT (-3.7111664 40.439395),Acierta,,,,psychotherapist,,,Calle de Blasco de Garay,75,,,,,-3.7111664,40.439395,-413127,4501713,acierta,981
POINT (-3.7119442 40.439237),Fixus,,,,physiotherapist,,,Calle de Cea Bermúdez,46,,,,,-3.7119442,40.439237,-413214,4501696,fixus,981
POINT (-3.7112579 40.4394886),Gredos Decoraciones,interior_decoration,,,,,,Calle de Blasco de Garay,75,,,,,-3.7112579,40.4394886,-413137,4501724,gredos decoraciones,981
POINT (-3.7112954 40.4394694),Mary Cassiani,hairdresser,,,,,,,,,,,,-3.7112954,40.4394694,-413141,4501722,mary cassiani,981
